|city|stars
20464|Las Vegas|4.0
20465|Edinburgh|2.5
20466|Edinburgh|3.5
20467|Edinburgh|3.5
20468|Phoenix|3.0
20469|Phoenix|4.5
20470|Tempe|3.0
20471|Edinburgh|3.5
20472|Edinburgh|3.5
20473|Edinburgh|3.5
20474|Chandler|4.0
20475|Chandler|3.5
20476|Phoenix|4.0
20477|Phoenix|4.5
20478|Las Vegas|3.5
20479|Phoenix|4.0
20480|Las Vegas|3.5
20481|Las Vegas|2.5
20482|Las Vegas|3.5
20483|Las Vegas|3.5
20484|Las Vegas|4.0
20485|Las Vegas|2.5
20486|Las Vegas|3.0
20487|Scottsdale|3.5
20488|Madison|5.0
20489|Las Vegas|3.5
20490|Mesa|3.5
20491|Surprise|5.0
20492|Tempe|4.0
20493|Las Vegas|4.0
20494|Las Vegas|3.0
20495|Phoenix|4.5
20496|Las Vegas|3.0
20497|Phoenix|3.5
20498|Madison|3.0
20499|Madison|2.5
20500|Phoenix|4.5
20501|Las Vegas|4.0
20502|Las Vegas|4.0
20503|Las Vegas|4.0
20504|Edinburgh|4.5
20505|Las Vegas|3.5
20506|Las Vegas|4.5
20507|Mesa|2.0
20508|Phoenix|3.5
20509|Phoenix|2.5
20510|Scottsdale|4.0
20511|Phoenix|3.5
20512|Las Vegas|4.0
20513|Chandler|2.5
20514|Phoenix|4.0
20515|Las Vegas|3.5
20516|Henderson|2.5
20517|Tempe|4.5
20518|Las Vegas|3.0
20519|Henderson|4.5
20520|Henderson|4.0
20521|Tempe|5.0
20522|Mesa|4.0
20523|Las Vegas|2.0
20524|Las Vegas|2.5
20525|Las Vegas|3.5
20526|Las Vegas|3.5
20527|Phoenix|4.0
20528|Phoenix|2.5
20529|Madison|4.5
20530|Mesa|2.5
20531|Las Vegas|3.5
20532|Scottsdale|4.0
20533|Gilbert|4.0
20534|Phoenix|2.5
20535|Phoenix|3.0
20536|Las Vegas|3.5
20537|Gilbert|3.5
20538|Mesa|4.5
20539|Las Vegas|4.0
20540|Madison|4.5
20541|Scottsdale|3.5
20542|Glendale|3.0
20543|Las Vegas|3.5
20544|Phoenix|3.5
20545|Phoenix|2.5
20546|Las Vegas|2.0
20547|Scottsdale|4.5
20548|Mesa|3.5
20549|Mesa|3.5
20550|Las Vegas|3.5
20551|Tempe|3.5
20552|Las Vegas|2.0
20553|Henderson|2.5
20554|Chandler|3.0
20555|Tempe|4.0
20556|Scottsdale|3.0
20557|Scottsdale|3.0
20558|Chandler|3.5
20559|Las Vegas|4.0
20560|Las Vegas|2.5
20561|Las Vegas|2.5
20562|Phoenix|2.5
20563|Madison|4.0
20564|Phoenix|4.0
20565|Phoenix|4.5
20566|Madison|5.0
20567|Queen Creek|4.0
20568|Gilbert|4.0
20569|Sun Prairie|2.5
20570|Tempe|1.0
20571|Chandler|3.5
20572|Edinburgh|4.0
20573|Phoenix|4.5
20574|Gilbert|4.0
20575|Las Vegas|3.5
20576|Phoenix|3.0
20577|Phoenix|3.0
20578|Chandler|5.0
20579|Las Vegas|3.0
20580|Las Vegas|3.5
20581|Scottsdale|2.0
20582|Chandler|3.5
20583|Phoenix|4.0
20584|Las Vegas|4.5
20585|Mesa|4.0
20586|Maricopa|3.0
20587|Las Vegas|3.0
20588|Buckeye|3.5
20589|Glendale|4.0
20590|Phoenix|3.5
20591|Phoenix|4.0
20592|Scottsdale|2.5
20593|Glendale|2.5
20594|Henderson|3.5
20595|Gilbert|3.5
20596|Phoenix|3.5
20597|Queen Creek|4.5
20598|Chandler|4.5
20599|Scottsdale|5.0
20600|Peoria|4.0
20601|Las Vegas|2.5
20602|Madison|2.0
20603|Las Vegas|4.0
20604|Scottsdale|4.5
20605|Las Vegas|4.0
20606|Las Vegas|5.0
20607|Las Vegas|3.5
20608|Queen Creek|3.5
20609|Middleton|4.5
20610|Las Vegas|3.5
20611|Scottsdale|5.0
20612|Maricopa|4.0
20613|Phoenix|3.0
20614|Phoenix|3.5
20615|Scottsdale|3.5
20616|Phoenix|4.5
20617|North Las Vegas|3.5
20618|Mesa|4.0
20619|Phoenix|4.5
20620|Phoenix|4.0
20621|Madison|4.0
20622|North Las Vegas|2.0
20623|Las Vegas|3.5
20624|Glendale|4.0
20625|Arcadia|5.0
20626|Edinburgh|4.0
20627|Litchfield Park|3.5
20628|Phoenix|3.5
20629|Phoenix|5.0
20630|Las Vegas|5.0
20631|Phoenix|4.5
20632|Tempe|4.0
20633|Edinburgh|3.5
20634|North Las Vegas|3.5
20635|Henderson|3.5
20636|Glendale|4.0
20637|Gilbert|3.5
20638|Mesa|4.0
20639|Scottsdale|3.5
20640|Madison|4.5
20641|Gilbert|3.0
20642|North Las Vegas|4.0
20643|Queen Creek|3.0
20644|Las Vegas|3.5
20645|Las Vegas|4.0
20646|Las Vegas|3.5
20647|Las Vegas|5.0
20648|Las Vegas|3.5
20649|Madison|3.0
20650|Las Vegas|3.5
20651|Phoenix|5.0
20652|Edinburgh|4.5
20653|North Las Vegas|4.0
20654|Phoenix|3.0
20655|Mesa|3.0
20656|Tempe|3.0
20657|Phoenix|5.0
20658|Las Vegas|4.0
20659|Madison|3.5
20660|Phoenix|4.5
20661|Las Vegas|3.5
20662|Scottsdale|2.5
20663|Tempe|3.0
20664|Scottsdale|3.0
20665|Tempe|5.0
20666|Las Vegas|3.0
20667|Phoenix|3.0
20668|Mesa|3.0
20669|Glendale|4.0
20670|Glendale|4.5
20671|Chandler|3.0
20672|Surprise|5.0
20673|Gilbert|3.5
20674|Las Vegas|3.0
20675|Glendale|3.0
20676|Las Vegas|2.5
20677|Las Vegas|4.0
20678|Gilbert|4.5
20679|Chandler|3.0
20680|Mesa|3.0
20681|Fountain Hills|3.5
20682|Phoenix|4.0
20683|Chandler|4.0
20684|Phoenix|3.0
20685|Phoenix|4.0
20686|Las Vegas|3.0
20687|Las Vegas|4.5
20688|Scottsdale|3.5
20689|Tempe|1.5
20690|Phoenix|4.0
20691|Las Vegas|5.0
20692|Phoenix|5.0
20693|Henderson|4.0
20694|Litchfield Park|3.5
20695|Henderson|4.5
20696|Las Vegas|4.5
20697|Phoenix|3.0
20698|Las Vegas|4.0
20699|Madison|5.0
20700|Phoenix|4.5
20701|Madison|4.0
20702|Phoenix|3.5
20703|Madison|5.0
20704|Phoenix|3.5
20705|Las Vegas|4.0
20706|Las Vegas|5.0
20707|Gilbert|3.5
20708|Chandler|2.0
20709|Phoenix|4.5
20710|Phoenix|1.5
20711|Gilbert|3.5
20712|Las Vegas|3.0
20713|Las Vegas|4.0
20714|Phoenix|4.0
20715|Mesa|3.0
20716|Phoenix|4.0
20717|Las Vegas|2.5
20718|Henderson|2.5
20719|Gilbert|3.5
20720|Las Vegas|5.0
20721|Phoenix|5.0
20722|Scottsdale|5.0
20723|Henderson|4.0
20724|Phoenix|4.0
20725|Las Vegas|4.5
20726|Phoenix|3.5
20727|Chandler|2.5
20728|Sun Prairie|4.0
20729|Las Vegas|4.0
20730|Las Vegas|3.5
20731|Gilbert|2.0
20732|Chandler|4.5
20733|Las Vegas|3.0
20734|Las Vegas|2.5
20735|Las Vegas|3.5
20736|Las Vegas|4.0
20737|Verona|4.5
20738|Queen Creek|5.0
20739|Mesa|1.5
20740|Goodyear|3.0
20741|Glendale|1.5
20742|Phoenix|3.5
20743|Las Vegas|4.0
20744|Tempe|3.5
20745|Phoenix|4.0
20746|Casa Grande|3.0
20747|Phoenix|3.5
20748|Phoenix|4.0
20749|Tempe|4.5
20750|Scottsdale|4.0
20751|Tempe|4.5
20752|Chandler|3.5
20753|Chandler|4.0
20754|Mesa|4.0
20755|Phoenix|4.5
20756|Las Vegas|3.0
20757|Gilbert|3.5
20758|Las Vegas|3.5
20759|Edinburgh|4.0
20760|Mesa|4.0
20761|Phoenix|3.5
20762|Phoenix|4.5
20763|Phoenix|2.5
20764|Phoenix|3.5
20765|Phoenix|4.0
20766|Scottsdale|4.0
20767|Phoenix|5.0
20768|Scottsdale|3.5
20769|Las Vegas|2.0
20770|Mesa|1.5
20771|Middleton|4.5
20772|Las Vegas|4.0
20773|Las Vegas|2.0
20774|Phoenix|3.5
20775|Mesa|4.0
20776|Las Vegas|3.0
20777|Scottsdale|5.0
20778|Madison|4.0
20779|Scottsdale|4.5
20780|Las Vegas|2.5
20781|Casa Grande|3.0
20782|Las Vegas|2.5
20783|Madison|1.5
20784|Phoenix|4.0
20785|Tonto Basin|4.0
20786|Phoenix|5.0
20787|Peoria|4.5
20788|Scottsdale|4.0
20789|Phoenix|3.5
20790|Phoenix|5.0
20791|Phoenix|3.5
20792|Las Vegas|3.5
20793|Paradise Valley|5.0
20794|Las Vegas|4.5
20795|Phoenix|4.5
20796|Gilbert|4.0
20797|Gilbert|2.5
20798|Peoria|4.0
20799|Edinburgh|3.5
20800|Tempe|3.0
20801|Chandler|3.0
20802|Chandler|3.0
20803|Mesa|3.0
20804|Las Vegas|3.5
20805|Mesa|4.0
20806|Las Vegas|4.0
20807|Casa Grande|4.0
20808|Surprise|5.0
20809|Madison|3.5
20810|Las Vegas|2.5
20811|Buckeye|3.0
20812|Las Vegas|3.0
20813|Las Vegas|3.5
20814|Phoenix|5.0
20815|Edinburgh|3.5
20816|Kitchener|4.0
20817|Las Vegas|4.5
20818|Las Vegas|4.5
20819|Phoenix|5.0
20820|Phoenix|4.0
20821|Chandler|3.5
20822|Phoenix|4.0
20823|Phoenix|3.5
20824|Scottsdale|4.0
20825|Scottsdale|3.0
20826|Las Vegas|2.5
20827|Phoenix|4.5
20828|Las Vegas|4.0
20829|Peoria|4.5
20830|Goodyear|3.5
20831|Phoenix|2.5
20832|Las Vegas|4.5
20833|Mesa|3.0
20834|Chandler|4.0
20835|Madison|4.0
20836|Madison|4.0
20837|Las Vegas|3.5
20838|Scottsdale|4.0
20839|Gilbert|4.0
20840|Henderson|3.5
20841|Gilbert|3.5
20842|Glendale|4.0
20843|Las Vegas|4.5
20844|Phoenix|4.0
20845|Phoenix|4.0
20846|Edinburgh|3.0
20847|Peoria|3.0
20848|Cave Creek|5.0
20849|Las Vegas|4.5
20850|Casa Grande|2.5
20851|Las Vegas|4.0
20852|Scottsdale|5.0
20853|Las Vegas|4.0
20854|Las Vegas|3.0
20855|Phoenix|1.0
20856|Scottsdale|3.5
20857|Phoenix|4.0
20858|Phoenix|4.0
20859|Edinburgh|4.5
20860|Scottsdale|3.5
20861|Mesa|1.5
20862|Phoenix|3.5
20863|Las Vegas|4.0
20864|Las Vegas|2.0
20865|Scottsdale|4.5
20866|Glendale|4.0
20867|Las Vegas|3.5
20868|Las Vegas|3.0
20869|Goodyear|4.0
20870|Mesa|3.5
20871|Madison|3.5
20872|Las Vegas|4.5
20873|Mesa|5.0
20874|Scottsdale|3.5
20875|Madison|3.5
20876|Phoenix|3.5
20877|Glendale|2.5
20878|Phoenix|4.5
20879|Scottsdale|4.0
20880|Queen Creek|3.0
20881|Queen Creek|4.5
20882|Queen Creek|2.0
20883|Gilbert|3.5
20884|Queen Creek|4.5
20885|Queen Creek|4.5
20886|Queen Creek|4.5
20887|Queen Creek|3.5
20888|Queen Creek|3.5
20889|Glendale|4.5
20890|Phoenix|3.5
20891|Madison|4.5
20892|Kitchener|5.0
20893|Scottsdale|3.0
20894|Madison|4.0
20895|Chandler|5.0
20896|Phoenix|2.0
20897|Las Vegas|3.5
20898|Chandler|5.0
20899|Las Vegas|3.5
20900|Phoenix|4.0
20901|Scottsdale|2.5
20902|Las Vegas|4.5
20903|Edinburgh|3.0
20904|Monona|2.5
20905|Las Vegas|4.0
20906|Las Vegas|3.5
20907|Phoenix|3.5
20908|Las Vegas|3.0
20909|Scottsdale|2.5
20910|Gilbert|5.0
20911|Tempe|3.0
20912|Las Vegas|3.0
20913|Las Vegas|3.0
20914|Phoenix|2.0
20915|Gilbert|3.5
20916|Phoenix|4.5
20917|Madison|3.5
20918|Las Vegas|4.0
20919|Scottsdale|5.0
20920|Las Vegas|3.5
20921|Peoria|3.5
20922|Las Vegas|3.5
20923|Madison|5.0
20924|Mesa|3.0
20925|Mesa|3.0
20926|Gilbert|3.5
20927|Phoenix|4.5
20928|Las Vegas|3.0
20929|Madison|4.5
20930|Mesa|4.0
20931|Las Vegas|3.5
20932|Las Vegas|3.0
20933|Phoenix|3.5
20934|Mesa|3.0
20935|Mesa|2.5
20936|Phoenix|2.5
20937|Madison|4.0
20938|Las Vegas|5.0
20939|Phoenix|4.5
20940|Madison|5.0
20941|Scottsdale|4.5
20942|Madison|4.0
20943|Glendale|3.5
20944|Tolleson|4.0
20945|Las Vegas|5.0
20946|Las Vegas|3.0
20947|Las Vegas|2.5
20948|Las Vegas|4.0
20949|Las Vegas|3.5
20950|Gilbert|4.5
20951|Phoenix|3.0
20952|Henderson|4.0
20953|Tempe|4.0
20954|Phoenix|4.5
20955|Phoenix|2.0
20956|Madison|1.0
20957|Queen Creek|4.5
20958|Las Vegas|3.5
20959|Tempe|4.0
20960|Phoenix|3.5
20961|Phoenix|3.5
20962|Las Vegas|2.5
20963|Las Vegas|3.5
20964|Gilbert|2.5
20965|Las Vegas|4.0
20966|Chandler|5.0
20967|Mesa|3.5
20968|Scottsdale|5.0
20969|Madison|4.0
20970|Madison|3.5
20971|Las Vegas|4.0
20972|Las Vegas|3.0
20973|Las Vegas|3.5
20974|Las Vegas|3.5
20975|Las Vegas|5.0
20976|Fountain Hills|5.0
20977|Apache Junction|5.0
20978|Scottsdale|3.5
20979|Las Vegas|4.0
20980|Tempe|3.5
20981|Phoenix|4.5
20982|Tempe|2.5
20983|Phoenix|4.0
20984|Gilbert|3.5
20985|Phoenix|4.5
20986|Scottsdale|3.5
20987|Las Vegas|4.0
20988|Maricopa|4.0
20989|Phoenix|4.0
20990|Mesa|5.0
20991|Litchfield Park|3.5
20992|Maricopa|2.0
20993|Las Vegas|1.5
20994|Phoenix|2.5
20995|Scottsdale|4.0
20996|Scottsdale|4.5
20997|North Las Vegas|4.0
20998|Queen Creek|1.5
20999|Tempe|3.0
21000|Phoenix|3.5
21001|Scottsdale|3.5
21002|Las Vegas|4.5
21003|Las Vegas|2.5
21004|Gilbert|3.5
21005|Avondale|4.0
21006|Phoenix|5.0
21007|Scottsdale|3.0
21008|Phoenix|4.5
21009|Henderson|4.5
21010|North Las Vegas|3.5
21011|Madison|3.0
21012|Madison|4.0
21013|Las Vegas|4.0
21014|Phoenix|3.0
21015|North Las Vegas|4.0
21016|Las Vegas|3.5
21017|Henderson|3.5
21018|Las Vegas|4.0
21019|Tempe|4.5
21020|Las Vegas|5.0
21021|Tempe|3.5
21022|Las Vegas|5.0
21023|Las Vegas|3.5
21024|Las Vegas|4.0
21025|Las Vegas|2.5
21026|Las Vegas|4.0
21027|Las Vegas|4.0
21028|Las Vegas|4.0
21029|Phoenix|3.5
21030|Las Vegas|2.5
21031|Phoenix|1.0
21032|Monona|4.5
21033|Las Vegas|2.0
21034|Las Vegas|4.5
21035|Madison|4.0
21036|Maricopa|4.0
21037|Madison|4.0
21038|Madison|4.5
21039|Henderson|1.5
21040|Las Vegas|5.0
21041|Phoenix|1.0
21042|Tempe|3.0
21043|Gilbert|4.0
21044|Phoenix|1.5
21045|Phoenix|3.5
21046|Henderson|4.0
21047|Cave Creek|4.0
21048|Phoenix|3.0
21049|Las Vegas|2.0
21050|Las Vegas|3.0
21051|Scottsdale|5.0
21052|Las Vegas|4.0
21053|Las Vegas|4.5
21054|Scottsdale|4.5
21055|Las Vegas|5.0
21056|Edinburgh|3.0
21057|Gilbert|4.0
21058|Glendale|4.5
21059|Sun Prairie|3.5
21060|Chandler|3.5
21061|Middleton|2.5
21062|Las Vegas|4.5
21063|Las Vegas|3.5
21064|Las Vegas|3.5
21065|Las Vegas|5.0
21066|Las Vegas|4.5
21067|Las Vegas|2.5
21068|Las Vegas|2.5
21069|Scottsdale|4.5
21070|Phoenix|4.0
21071|Las Vegas|3.5
21072|Las Vegas|3.5
21073|Las Vegas|3.0
21074|Las Vegas|3.0
21075|Gilbert|4.0
21076|Las Vegas|4.5
21077|Las Vegas|4.0
21078|Maricopa|3.5
21079|Las Vegas|3.5
21080|Tempe|4.0
21081|Queensferry|3.0
21082|Edinburgh|4.0
21083|Edinburgh|4.0
21084|Edinburgh|5.0
21085|Edinburgh|3.5
21086|Madison|3.0
21087|Glendale|3.5
21088|Avondale|3.5
21089|Scottsdale|3.0
21090|Scottsdale|2.5
21091|Madison|4.0
21092|North Las Vegas|4.0
21093|Mesa|5.0
21094|Las Vegas|4.5
21095|Queen Creek|3.5
21096|Scottsdale|4.0
21097|Mesa|3.0
21098|Mesa|3.5
21099|Mesa|3.5
21100|Henderson|4.0
21101|Gilbert|3.5
21102|North Las Vegas|4.5
21103|Las Vegas|3.5
21104|Las Vegas|4.5
21105|Las Vegas|3.5
21106|Las Vegas|4.0
21107|Phoenix|4.0
21108|Henderson|4.0
21109|Gilbert|3.0
21110|Gilbert|3.5
21111|Las Vegas|4.5
21112|Tempe|4.0
21113|Madison|4.0
21114|Edinburgh|4.5
21115|Edinburgh|3.5
21116|Scottsdale|4.5
21117|Las Vegas|4.5
21118|Casa Grande|3.5
21119|Chandler|3.5
21120|Tempe|5.0
21121|Mesa|4.0
21122|Las Vegas|3.5
21123|Las Vegas|3.5
21124|Phoenix|3.5
21125|Tempe|2.5
21126|Tempe|4.5
21127|Edinburgh|4.5
21128|Las Vegas|3.0
21129|Chandler|3.0
21130|Las Vegas|4.0
21131|Phoenix|4.0
21132|Edinburgh|4.5
21133|Avondale|4.5
21134|Chandler|4.0
21135|Scottsdale|4.0
21136|Chandler|3.0
21137|Las Vegas|4.5
21138|Madison|1.5
21139|Madison|2.5
21140|Las Vegas|4.0
21141|Chandler|3.0
21142|Las Vegas|4.0
21143|Las Vegas|3.0
21144|Phoenix|3.5
21145|Las Vegas|2.5
21146|Tempe|4.0
21147|Gilbert|4.5
21148|Gilbert|3.5
21149|Chandler|5.0
21150|Tempe|3.5
21151|Chandler|5.0
21152|Tempe|3.5
21153|Scottsdale|4.0
21154|Queen Creek|3.5
21155|Henderson|4.0
21156|Scottsdale|3.5
21157|Phoenix|4.5
21158|Las Vegas|4.0
21159|Las Vegas|3.5
21160|Las Vegas|3.5
21161|Phoenix|4.0
21162|Mesa|4.0
21163|Phoenix|4.0
21164|Phoenix|3.5
21165|Scottsdale|5.0
21166|Phoenix|3.5
21167|Scottsdale|4.5
21168|Las Vegas|3.5
21169|Scottsdale|5.0
21170|Scottsdale|3.5
21171|Scottsdale|3.0
21172|Henderson|5.0
21173|Las Vegas|4.0
21174|Mesa|4.5
21175|Las Vegas|3.0
21176|Tempe|5.0
21177|Las Vegas|4.5
21178|Las Vegas|5.0
21179|Las Vegas|3.5
21180|Las Vegas|4.0
21181|Phoenix|4.5
21182|North Las Vegas|3.0
21183|Phoenix|2.5
21184|Glendale|3.5
21185|Henderson|4.5
21186|Edinburgh|3.5
21187|Middleton|4.0
21188|Phoenix|4.0
21189|Las Vegas|3.0
21190|Las Vegas|2.5
21191|Madison|3.0
21192|Phoenix|3.5
21193|Las Vegas|3.5
21194|Phoenix|4.0
21195|Phoenix|5.0
21196|Gilbert|3.0
21197|Glendale|4.5
21198|Scottsdale|3.5
21199|Las Vegas|4.0
21200|Waterloo|4.0
21201|Las Vegas|4.5
21202|Las Vegas|4.0
21203|Phoenix|3.0
21204|Phoenix|3.0
21205|Phoenix|5.0
21206|Phoenix|4.0
21207|Glendale|2.5
21208|Phoenix|3.5
21209|Phoenix|3.0
21210|Las Vegas|4.0
21211|Las Vegas|3.5
21212|Las Vegas|4.0
21213|Scottsdale|5.0
21214|Scottsdale|1.5
21215|Scottsdale|2.5
21216|Las Vegas|3.5
21217|Las Vegas|5.0
21218|Las Vegas|2.5
21219|Tempe|4.0
21220|North Las Vegas|4.0
21221|Las Vegas|4.5
21222|Surprise|3.5
21223|Scottsdale|4.5
21224|Chandler|2.0
21225|Surprise|3.5
21226|North Las Vegas|5.0
21227|Mesa|3.5
21228|Phoenix|3.0
21229|Scottsdale|3.0
21230|Las Vegas|4.0
21231|Chandler|5.0
21232|Scottsdale|3.0
21233|San Tan Valley|3.0
21234|Tempe|4.5
21235|Scottsdale|4.5
21236|Glendale|3.5
21237|Las Vegas|5.0
21238|Phoenix|4.0
21239|Chandler|4.5
21240|Scottsdale|3.5
21241|Las Vegas|3.5
21242|Henderson|3.5
21243|Chandler|2.0
21244|Scottsdale|3.0
21245|Scottsdale|3.5
21246|Henderson|4.0
21247|Las Vegas|2.5
21248|Monona|2.5
21249|Las Vegas|4.5
21250|Edinburgh|4.5
21251|Scottsdale|3.5
21252|Mesa|4.0
21253|Scottsdale|3.5
21254|Las Vegas|4.5
21255|Madison|2.5
21256|Mesa|4.5
21257|Las Vegas|4.0
21258|Tempe|5.0
21259|Las Vegas|2.5
21260|Mesa|3.5
21261|Scottsdale|4.0
21262|Glendale|4.0
21263|Scottsdale|5.0
21264|Chandler|4.0
21265|Scottsdale|4.5
21266|Phoenix|5.0
21267|Madison|2.0
21268|Tempe|3.5
21269|Phoenix|3.5
21270|Las Vegas|3.5
21271|Las Vegas|2.5
21272|Madison|3.0
21273|Las Vegas|4.0
21274|Phoenix|3.0
21275|Spring Valley|3.5
21276|Phoenix|3.0
21277|Las Vegas|3.5
21278|Tempe|2.5
21279|Scottsdale|3.0
21280|Sun Prairie|3.5
21281|Las Vegas|2.5
21282|Henderson|4.5
21283|Las Vegas|5.0
21284|Glendale|3.0
21285|Madison|4.5
21286|Las Vegas|4.0
21287|Scottsdale|4.0
21288|Madison|2.5
21289|Henderson|4.5
21290|Edinburgh|3.5
21291|Nellis Afb|2.0
21292|Phoenix|3.5
21293|Las Vegas|3.0
21294|Phoenix|4.0
21295|Anthem|5.0
21296|Las Vegas|4.0
21297|Phoenix|3.5
21298|San Tan Valley|3.5
21299|Henderson|3.5
21300|Spring Valley|3.0
21301|Glendale|3.5
21302|Tempe|3.5
21303|Anthem|4.0
21304|Tempe|4.0
21305|Phoenix|2.5
21306|Gilbert|5.0
21307|Phoenix|4.0
21308|Edinburgh|5.0
21309|Edinburgh|4.5
21310|Surprise|3.0
21311|Phoenix|1.5
21312|Fitchburg|2.0
21313|Scottsdale|3.5
21314|Phoenix|4.0
21315|Queen Creek|4.0
21316|Las Vegas|4.0
21317|Phoenix|1.5
21318|Phoenix|4.0
21319|Madison|4.0
21320|Phoenix|3.5
21321|Scottsdale|4.0
21322|Phoenix|3.0
21323|Scottsdale|4.5
21324|Henderson|3.5
21325|Henderson|4.0
21326|Las Vegas|3.5
21327|Anthem|3.5
21328|Phoenix|5.0
21329|Phoenix|2.5
21330|Tempe|4.0
21331|Madison|3.5
21332|Las Vegas|4.0
21333|Enterprise|4.5
21334|Queen Creek|3.0
21335|Glendale|3.5
21336|Peoria|2.0
21337|Phoenix|4.5
21338|Chandler|1.5
21339|Glendale|3.0
21340|Las Vegas|3.5
21341|Las Vegas|5.0
21342|Glendale|4.0
21343|Avondale|3.5
21344|Paradise|2.0
21345|Queen Creek|3.5
21346|Henderson|4.5
21347|Spring Valley|3.5
21348|Mesa|4.0
21349|Casa Grande|4.5
21350|Phoenix|5.0
21351|Tempe|3.5
21352|Scottsdale|3.0
21353|Enterprise|4.0
21354|Scottsdale|4.0
21355|Las Vegas|4.5
21356|Scottsdale|3.5
21357|Las Vegas|4.0
21358|Paradise|3.0
21359|Phoenix|3.5
21360|Paradise|3.5
21361|Las Vegas|2.0
21362|Las Vegas|4.5
21363|Chandler|1.5
21364|Peoria|4.0
21365|Tempe|3.5
21366|Edinburgh|4.0
21367|Phoenix|3.5
21368|Phoenix|3.5
21369|Phoenix|4.5
21370|Phoenix|4.0
21371|Chandler|4.5
21372|Phoenix|4.0
21373|Las Vegas|3.5
21374|Las Vegas|4.5
21375|Enterprise|3.0
21376|Madison|4.0
21377|Las Vegas|3.0
21378|Las Vegas|5.0
21379|Las Vegas|3.0
21380|Phoenix|2.5
21381|Scottsdale|4.0
21382|Phoenix|4.0
21383|Phoenix|4.5
21384|Las Vegas|3.0
21385|Chandler|3.5
21386|Phoenix|4.5
21387|Edinburgh|4.5
21388|Tempe|2.5
21389|Scottsdale|4.0
21390|Glendale|4.0
21391|Glendale|4.5
21392|Las Vegas|4.5
21393|Phoenix|2.0
21394|Scottsdale|4.5
21395|Las Vegas|4.0
21396|Phoenix|4.5
21397|Henderson|4.0
21398|Henderson|4.0
21399|Mesa|4.0
21400|Phoenix|3.0
21401|Henderson|4.5
21402|Chandler|3.0
21403|Las Vegas|4.5
21404|Scottsdale|4.0
21405|Phoenix|3.5
21406|Cave Creek|3.5
21407|Las Vegas|4.0
21408|Peoria|2.5
21409|Phoenix|4.0
21410|Las Vegas|3.5
21411|Scottsdale|5.0
21412|Glendale|4.0
21413|Las Vegas|3.5
21414|Las Vegas|2.5
21415|Peoria|4.0
21416|Enterprise|3.5
21417|Chandler|3.5
21418|Mesa|3.0
21419|Tonto Basin|3.5
21420|Phoenix|3.5
21421|Tempe|4.5
21422|Phoenix|3.0
21423|Scottsdale|3.5
21424|Phoenix|4.5
21425|Scottsdale|3.5
21426|Las Vegas|2.5
21427|Las Vegas|4.0
21428|Tempe|2.0
21429|Chandler|3.5
21430|Fountain Hills|5.0
21431|Avondale|4.0
21432|Peoria|4.5
21433|Scottsdale|3.0
21434|Goodyear|3.5
21435|Gilbert|2.5
21436|Henderson|3.5
21437|Tempe|4.5
21438|Scottsdale|4.5
21439|North Las Vegas|3.5
21440|Las Vegas|2.5
21441|Scottsdale|2.5
21442|Chandler|4.5
21443|Queen Creek|2.5
21444|Glendale|3.0
21445|Las Vegas|5.0
21446|Casa Grande|2.5
21447|Scottsdale|1.0
21448|Phoenix|4.0
21449|Phoenix|4.0
21450|Henderson|4.0
21451|Spring Valley|3.5
21452|Scottsdale|3.5
21453|Phoenix|3.5
21454|Henderson|4.5
21455|Madison|3.0
21456|Chandler|5.0
21457|Mesa|4.0
21458|Edinburgh|4.0
21459|Las Vegas|4.0
21460|Las Vegas|4.5
21461|Chandler|4.0
21462|Chandler|4.5
21463|Las Vegas|4.0
21464|Scottsdale|4.5
21465|Las Vegas|2.0
21466|Las Vegas|3.0
21467|Las Vegas|3.0
21468|Paradise|4.5
21469|Las Vegas|3.5
21470|Kitchener|3.5
21471|Phoenix|5.0
21472|Mesa|3.0
21473|Las Vegas|3.5
21474|Mesa|3.0
21475|Glendale|4.0
21476|Gilbert|5.0
21477|Phoenix|2.5
21478|Scottsdale|5.0
21479|Chandler|3.5
21480|Phoenix|4.0
21481|Las Vegas|3.5
21482|Madison|3.0
21483|Phoenix|3.5
21484|Edinburgh|4.0
21485|Las Vegas|3.5
21486|Las Vegas|3.0
21487|Chandler|4.0
21488|Monona|2.0
21489|Chandler|4.0
21490|Las Vegas|3.0
21491|Phoenix|3.5
21492|Mesa|4.0
21493|Edinburgh|3.5
21494|Las Vegas|3.0
21495|North Las Vegas|3.5
21496|Phoenix|2.0
21497|Chandler|3.5
21498|Edinburgh|4.0
21499|Phoenix|4.5
21500|Scottsdale|4.0
21501|Las Vegas|2.5
21502|Phoenix|3.0
21503|Phoenix|4.5
21504|Mesa|3.0
21505|Las Vegas|2.5
21506|Scottsdale|4.0
21507|Phoenix|4.0
21508|Paradise Valley|5.0
21509|Gilbert|4.0
21510|Madison|4.0
21511|Mesa|5.0
21512|Las Vegas|4.5
21513|Gilbert|2.0
21514|Phoenix|1.5
21515|Enterprise|1.5
21516|Tempe|4.5
21517|Phoenix|5.0
21518|Casa Grande|4.0
21519|Las Vegas|4.0
21520|Phoenix|4.0
21521|Gilbert|3.5
21522|Scottsdale|4.5
21523|Las Vegas|4.0
21524|Las Vegas|4.5
21525|Henderson|2.5
21526|Scottsdale|4.0
21527|Wickenburg|5.0
21528|Fitchburg|3.0
