|city|stars|longitude|latitude
17743|Henderson|2.5|-115.0828384|36.0741043
17744|Las Vegas|5.0|-115.2643579|36.1437961
17745|Henderson|4.5|-115.018364|36.047256
17746|Mesa|4.5|-111.653604|33.352666
17747|Phoenix|3.5|-112.128578|33.799527
17748|Phoenix|2.5|-112.122001648|33.8313532703
17749|Glendale|4.0|-112.2612165|33.5341236
17750|Peoria|4.5|-112.2559753|33.5724259
17751|Madison|3.5|-89.2995085|43.1336297
17752|Waterloo|4.0|-80.5222854|43.4653831
17753|Las Vegas|2.5|-115.150519|36.0853414
17754|Las Vegas|4.5|-115.172804|36.1104961
17755|Queen Creek|4.5|-111.675267535|33.2125748081
17756|Phoenix|5.0|-112.1341515|33.6555982
17757|Las Vegas|4.5|-115.1511348|36.0849929
17758|Las Vegas|3.5|-115.1538512|36.1090109
17759|Madison|3.5|-89.333881|43.0987596
17760|Las Vegas|4.0|-115.174321652|36.0676426898
17761|Madison|3.5|-89.289281|43.148521
17762|Goodyear|3.0|-112.383724711|33.4890774259
17763|Chandler|3.0|-111.9276449|33.3183691
17764|Phoenix|2.0|-112.0220845|33.4949038
17765|Phoenix|4.5|-112.039357|33.494368
17766|Scottsdale|3.5|-111.917959|33.634774
17767|Scottsdale|4.0|-111.9224398|33.4986286
17768|Las Vegas|3.0|-115.150572761|36.1352553203
17769|Apache Junction|4.0|-111.5664412|33.4147006
17770|Goodyear|3.5|-112.364207|33.4844434
17771|Mesa|3.0|-111.690903|33.385725
17772|Las Vegas|3.5|-115.1529193|36.1371122
17773|Fitchburg|3.0|-89.4827434|43.0150969
17774|Mesa|3.0|-111.8319331|33.4152355
17775|Las Vegas|2.5|-115.1529193|36.1371122
17776|Scottsdale|4.0|-111.9662753|33.5312178
17777|Scottsdale|4.5|-111.931447|33.494205
17778|Madison|4.5|-89.3844885|43.0724757
17779|Madison|4.5|-89.3974783|43.0555394
17780|Phoenix|3.0|-112.0281851|33.37771
17781|Sun Lakes|1.5|-111.841859|33.21804
17782|Scottsdale|3.0|-111.8965508|33.6234319
17783|Madison|1.5|-89.3806537|43.0745324
17784|Peoria|4.0|-112.218148|33.63713
17785|Surprise|3.0|-112.358997|33.608919
17786|Chandler|3.0|-111.8246605|33.2194451
17787|Ahwatukee|4.0|-111.991311|33.305824
17788|Scottsdale|2.5|-111.8875733|33.6293721
17789|Las Vegas|4.5|-115.136389|36.175
17790|Mesa|4.5|-111.775806|33.4563879
17791|Avondale|5.0|-112.3368735|33.4636161
17792|Glendale|4.0|-112.18482506|33.6535664937
17793|Las Vegas|4.0|-115.2973533|36.0944116
17794|Las Vegas|2.5|-115.186095|36.106883
17795|Henderson|4.0|-115.08475|36.029549
17796|Mesa|4.0|-111.8759922|33.4133505
17797|Mesa|3.5|-111.875779|33.413158
17798|Goodyear|4.5|-112.4214672|33.4375941
17799|Chandler|2.0|-111.8422556|33.3028522
17800|Goodyear|4.0|-112.4267815|33.4486723
17801|Phoenix|4.5|-112.008318|33.5817531
17802|Henderson|3.5|-115.0838881|36.0059809
17803|Glendale|4.0|-112.2019984|33.7121165
17804|Mesa|3.5|-111.875779|33.413158
17805|Mesa|5.0|-111.634807|33.3774469
17806|Phoenix|3.5|-112.064765|33.470887
17807|Las Vegas|3.5|-115.2424229|36.1992487
17808|Phoenix|4.0|-112.2260121|33.4233639
17809|Scottsdale|5.0|-111.907275|33.67114
17810|Mesa|4.5|-111.687177|33.375057
17811|Kitchener|4.0|-80.5059112|43.4449003
17812|Tempe|3.5|-111.927704|33.349795
17813|Madison|4.0|-89.3062756|43.1214731
17814|Las Vegas|2.5|-115.31953|36.05798
17815|Scottsdale|3.0|-111.9253178|33.6337275
17816|Chandler|3.5|-111.858116|33.327278
17817|Las Vegas|2.5|-115.1696112|36.1214517
17818|Scottsdale|3.5|-111.928258|33.498915
17819|Phoenix|3.5|-112.031029|33.50741
17820|Phoenix|1.0|-112.103734|33.682132
17821|Las Vegas|4.5|-115.1067983|36.0719464
17822|Scottsdale|3.5|-111.9255724|33.564852
17823|Phoenix|4.0|-112.072167|33.455863
17824|Phoenix|4.0|-112.1163693|33.5239202
17825|Phoenix|4.0|-112.119194|33.609811
17826|Chandler|4.0|-111.8999977|33.3055793
17827|Queen Creek|4.0|-111.641963|33.255987
17828|Avondale|4.0|-112.28611|33.493286
17829|Madison|4.0|-89.3958221|43.0731912
17830|Scottsdale|4.5|-111.922301|33.493947
17831|Scottsdale|4.5|-111.926576|33.617273
17832|Phoenix|4.0|-112.0272041|33.5102068
17833|Phoenix|3.0|-112.008269|33.5820409
17834|Las Vegas|4.0|-115.110465288|36.0713543311
17835|Glendale|3.5|-112.2205041|33.5234637
17836|Boulder City|4.5|-114.855304|35.9702791
17837|Phoenix|3.0|-112.2724825|33.4718393
17838|Maricopa|4.5|-112.0481506|33.0594021
17839|Tempe|5.0|-111.924088|33.424281
17840|Chandler|4.0|-111.8411151|33.246989
17841|Las Vegas|4.5|-115.136389|36.175
17842|Chandler|4.0|-111.925763|33.319526
17843|Las Vegas|3.5|-115.1986027|36.0387056
17844|Las Vegas|3.5|-115.114902|36.151796
17845|Las Vegas|5.0|-115.1930706|36.126461
17846|Las Vegas|3.0|-115.1569628|36.1033377
17847|Las Vegas|2.5|-115.138026|36.089494
17848|Scottsdale|4.0|-111.8832364|33.583566
17849|Scottsdale|4.0|-111.902533|33.465906
17850|Tempe|3.5|-111.9351556|33.4247212
17851|Scottsdale|4.0|-111.927222|33.499705
17852|Edinburgh|3.5|-3.2093346|55.9507665
17853|Edinburgh|4.0|-3.1901541|55.9507587
17854|Edinburgh|3.5|-3.1722955|55.9710271
17855|Edinburgh|3.0|-3.1887087|55.9497989
17856|Edinburgh|3.5|-3.1873095|55.9498695
17857|Edinburgh|3.5|-3.20825634228|55.950802894
17858|Edinburgh|2.5|-3.1850222|55.9570318
17859|Edinburgh|3.0|-3.1718434|55.9597827
17860|Edinburgh|4.0|-3.1795257|55.9514548
17861|Edinburgh|4.0|-3.1792294|55.951516
17862|Edinburgh|4.0|-3.2033685|55.9457692
17863|Edinburgh|4.0|-3.20387|55.9458
17864|Edinburgh|3.5|-3.1965801|55.9475695
17865|Edinburgh|4.0|-3.2034289|55.9580189
17866|Edinburgh|3.5|-3.188962|55.9580631
17867|Edinburgh|4.0|-3.1886819|55.9506457
17868|Edinburgh|3.0|-3.2050594|55.9467198
17869|Edinburgh|4.0|-3.2199739|55.9459828
17870|Edinburgh|4.0|-3.2036753|55.9431219
17871|Edinburgh|4.0|-3.192419|55.955831
17872|Edinburgh|4.0|-3.2047122|55.9450317
17873|Edinburgh|3.5|-3.1915004|55.9468452
17874|Edinburgh|3.5|-3.186781|55.9490807
17875|Edinburgh|4.0|-3.190509|55.9536723
17876|Edinburgh|3.5|-3.1977853|55.9526707
17877|Edinburgh|4.0|-3.2053672|55.9519813
17878|Edinburgh|4.0|-3.1917214|55.9481717
17879|Edinburgh|3.0|-3.1978215|55.9468672
17880|Edinburgh|4.0|-3.1918097|55.9479683
17881|Edinburgh|5.0|-3.1911241|55.9457861
17882|Edinburgh|3.5|-3.17431418444|55.9506315281
17883|Edinburgh|1.5|-3.1755009|55.9662489
17884|Edinburgh|4.5|-3.1898617|55.9587214
17885|Edinburgh|4.0|-3.1842907|55.9565027
17886|Edinburgh|5.0|-3.2135011|55.9463045
17887|Edinburgh|4.0|-3.205608|55.9581889
17888|Edinburgh|3.5|-3.1877479|55.9496724
17889|Edinburgh|4.0|-3.190962|55.9506837
17890|Edinburgh|4.5|-3.1993316|55.9578591
17891|Edinburgh|4.0|-3.1856957|55.9444983
17892|Edinburgh|3.5|-3.2034169|55.9518675
17893|Edinburgh|3.5|-3.2125017|55.9494171
17894|Edinburgh|4.5|-3.1856137|55.949658
17895|Edinburgh|3.5|-3.2004765|55.9531997
17896|Edinburgh|4.5|-3.2131333|55.9592527
17897|Edinburgh|4.0|-3.19417759426|55.948503332
17898|Edinburgh|4.0|-3.1837626|55.9420022
17899|Edinburgh|2.5|-3.2061158|55.9506077
17900|Edinburgh|3.5|-3.1792294|55.951516
17901|Edinburgh|3.0|-3.1917414|55.9517083
17902|Edinburgh|3.5|-3.217147|55.946874
17903|Edinburgh|4.0|-3.1854471|55.94462
17904|Edinburgh|3.5|-3.18568110466|55.9569845959
17905|Edinburgh|4.5|-3.2003325|55.9537505
17906|Edinburgh|4.5|-3.1930128|55.9498801
17907|Edinburgh|4.5|-3.205476|55.9464923
17908|Edinburgh|4.0|-3.18541108466|55.9511950424
17909|Edinburgh|3.5|-3.1824346|55.9508334
17910|Edinburgh|4.0|-3.1956094|55.9489001
17911|Edinburgh|3.0|-3.1850222|55.9570318
17912|Edinburgh|4.0|-3.2209407|55.9461052
17913|Edinburgh|3.5|-3.2438193|55.9457538
17914|Edinburgh|4.5|-3.1861259|55.9445744
17915|Edinburgh|4.5|-3.2040076|55.9425265
17916|Edinburgh|4.0|-3.196025|55.9533672
17917|Edinburgh|4.5|-3.1699467|55.9758656
17918|Edinburgh|3.5|-3.2213407|55.9338899
17919|Edinburgh|3.5|-3.1865083|55.9505633
17920|Edinburgh|4.5|-3.2023891|55.9561408
17921|Edinburgh|3.0|-3.20554986268|55.9475538999
17922|Edinburgh|3.5|-3.1831718|55.9573842
17923|Edinburgh|4.0|-3.2062748|55.9473697
17924|Edinburgh|4.0|-3.1820276|55.9607266
17925|Edinburgh|3.5|-3.16863298416|55.9778623989
17926|Edinburgh|3.0|-3.2021432|55.9470883
17927|Edinburgh|2.5|-3.1940828|55.9498837
17928|Edinburgh|3.5|-3.1884308|55.9548425
17929|Edinburgh|3.5|-3.18527|55.958522
17930|Edinburgh|3.0|-3.1906326|55.9454326
17931|Edinburgh|4.0|-3.1956276|55.9487885
17932|Edinburgh|4.5|-3.1988844|55.9526752
17933|Edinburgh|3.0|-3.1870077|55.9480776
17934|Edinburgh|3.5|-3.18753395351|55.9568832588
17935|Edinburgh|4.0|-3.17712576585|55.9816255428
17936|Edinburgh|3.5|-3.21024379688|55.9587723873
17937|Edinburgh|4.0|-3.18562856191|55.9468255876
17938|Edinburgh|3.5|-3.1906512|55.9525657
17939|Edinburgh|4.0|-3.2023602|55.9519115
17940|Edinburgh|4.0|-3.211985|55.949436
17941|Edinburgh|3.0|-3.2057564|55.945446
17942|Edinburgh|2.5|-3.1824503|55.9597326
17943|Edinburgh|3.0|-3.2078002|55.9432066
17944|Edinburgh|3.0|-3.1827665|55.9507588
17945|Edinburgh|4.0|-3.1906634|55.9537973
17946|Edinburgh|3.0|-3.1790778|55.9421631
17947|Edinburgh|3.5|-3.20590052522|55.9515442869
17948|Edinburgh|4.0|-3.1907484801|55.9459811578
17949|Edinburgh|2.5|-3.2157219|55.9469767
17950|Edinburgh|4.0|-3.1893899|55.9512398
17951|Edinburgh|2.5|-3.1887798|55.9505573
17952|Edinburgh|3.5|-3.1975468|55.9545104
17953|Edinburgh|3.5|-3.2033914|55.9436949
17954|Edinburgh|3.5|-3.1903385|55.9455781
17955|Edinburgh|4.0|-3.2009104|55.9538697
17956|Edinburgh|4.0|-3.1689834|55.9760331
17957|Edinburgh|2.0|-3.1892475|55.9490929
17958|Edinburgh|3.5|-3.1872091|55.9489418
17959|Edinburgh|4.0|-3.2048633|55.9468759
17960|Edinburgh|4.0|-3.1697219|55.9761023
17961|Edinburgh|4.0|-3.1995215|55.9540521
17962|Edinburgh|4.0|-3.203263|55.9422024
17963|Edinburgh|3.5|-3.1881562|55.953874
17964|Edinburgh|4.0|-3.2074231|55.9575602
17965|Edinburgh|4.0|-3.1973593|55.953935
17966|Edinburgh|4.0|-3.2134089|55.9591086
17967|Edinburgh|4.0|-3.2099151|55.9504371
17968|Edinburgh|4.0|-3.2022726|55.9529021
17969|Edinburgh|4.0|-3.1832301|55.9439662
17970|Edinburgh|4.0|-3.1942969|55.9482174
17971|Edinburgh|4.5|-3.18568685733|55.9576264869
17972|Edinburgh|3.0|-3.2153599|55.9462858
17973|Edinburgh|4.5|-3.1729952|55.9713629
17974|Edinburgh|2.5|-3.3143102|55.9385399
17975|Edinburgh|3.5|-3.1907815|55.9510595
17976|Edinburgh|3.0|-3.16740885553|55.9755800392
17977|Edinburgh|3.5|-3.192802|55.956079
17978|Edinburgh|4.0|-3.1817269|55.9415907
17979|Edinburgh|3.0|-3.20674875338|55.947415216
17980|Edinburgh|4.0|-3.1843019|55.9511288
17981|Edinburgh|4.0|-3.1764052|55.9523585
17982|Edinburgh|3.5|-3.2007727|55.9520451
17983|Edinburgh|4.0|-3.1730687|55.9688165
17984|Edinburgh|3.0|-3.2067611|55.9504984
17985|Edinburgh|3.5|-3.2097903|55.9510584
17986|Edinburgh|4.5|-3.2122622|55.9589233
17987|Edinburgh|4.0|-3.1901115|55.9506724
17988|Edinburgh|2.0|-3.1850222|55.9570318
17989|Edinburgh|3.0|-3.2061587|55.9483327
17990|Edinburgh|4.5|-3.1921432|55.9479597
17991|Edinburgh|3.5|-3.2138458|55.959366
17992|Edinburgh|4.5|-3.1727961|55.9769297
17993|Edinburgh|3.5|-3.1866222|55.9487988
17994|Edinburgh|3.5|-3.1870651|55.9549809
17995|Edinburgh|2.5|-3.19739219221|55.9533065844
17996|Edinburgh|4.0|-3.2160112|55.9513381
17997|Edinburgh|3.5|-3.1907258|55.9509132
17998|Edinburgh|3.0|-3.1840752|55.9423666
17999|Edinburgh|4.5|-3.1990361|55.9541634
18000|Edinburgh|3.5|-3.18358|55.9577
18001|Edinburgh|3.5|-3.1739858|55.9675875
18002|Edinburgh|4.0|-3.18500105038|55.9446129626
18003|Edinburgh|4.0|-3.1864254|55.9505172
18004|Edinburgh|3.5|-3.1967461|55.9475247
18005|Edinburgh|4.5|-3.20035277028|55.9633892916
18006|Edinburgh|3.5|-3.20868197247|55.9581991657
18007|Edinburgh|4.5|-3.2100758|55.9508962
18008|Edinburgh|4.0|-3.2008726|55.9537397
18009|Edinburgh|3.5|-3.3040525|55.9427261
18010|Edinburgh|3.5|-3.1892251|55.9462716
18011|Edinburgh|4.0|-3.1885822|55.9571682
18012|Edinburgh|4.0|-3.1905995|55.9536746
18013|Edinburgh|3.5|-3.1850028|55.9579827
18014|Edinburgh|3.0|-3.1844047|55.951001
18015|Edinburgh|3.5|-3.1894813|55.958304
18016|Edinburgh|3.5|-3.202791|55.9443291
18017|Edinburgh|4.0|-3.2022915|55.9517486
18018|Edinburgh|4.0|-3.2041779|55.9528835
18019|Edinburgh|3.0|-3.1872526|55.9571631
18020|Edinburgh|4.0|-3.1863132|55.9459739
18021|Edinburgh|4.0|-3.1939914|55.949384
18022|Edinburgh|4.0|-3.1884308|55.9548425
18023|Edinburgh|5.0|-3.2004206|55.944672
18024|Edinburgh|4.5|-3.1919386|55.9495671
18025|Edinburgh|4.0|-3.179338|55.9425489
18026|Edinburgh|4.5|-3.210137|55.9457445
18027|Edinburgh|3.0|-3.1973857|55.9540342
18028|Edinburgh|3.5|-3.1875653|55.9506192
18029|Edinburgh|4.0|-3.1906273|55.9537266
18030|Edinburgh|3.5|-3.2801053|55.9426321
18031|Edinburgh|3.5|-3.2053805|55.946241
18032|Edinburgh|3.0|-3.2014796|55.9521191
18033|Edinburgh|4.0|-3.1837537|55.9499797
18034|Edinburgh|3.0|-3.1900883|55.9585224
18035|Edinburgh|3.5|-3.18828472653|55.9500053678
18036|Edinburgh|3.5|-3.2070729|55.9531984
18037|Edinburgh|5.0|-3.2032844|55.9410405
18038|Edinburgh|4.0|-3.1855345|55.9503774
18039|Edinburgh|3.5|-3.18598242279|55.9480772322
18040|Edinburgh|3.5|-3.2115827|55.951395
18041|Edinburgh|4.0|-3.207837|55.9571584
18042|Edinburgh|4.0|-3.1842332|55.9453515
18043|Edinburgh|3.5|-3.2091323|55.9507364
18044|Edinburgh|2.5|-3.1908408|55.9531875
18045|Edinburgh|3.0|-3.1687981|55.9724548
18046|Edinburgh|3.5|-3.1962198|55.9537486
18047|Edinburgh|4.5|-3.1779086|55.9627608
18048|Edinburgh|4.0|-3.1717727|55.9581544
18049|Edinburgh|4.5|-3.1943651|55.9486207
18050|Edinburgh|4.0|-3.18143980046|55.9412768239
18051|Edinburgh|3.5|-3.203158|55.941798
18052|Edinburgh|3.5|-3.1856667|55.9539451
18053|Edinburgh|4.5|-3.2158895|55.946597
18054|Edinburgh|4.0|-3.2490846|55.9464486
18055|Edinburgh|4.5|-3.1860984|55.9499292
18056|Edinburgh|4.0|-3.1836002|55.9414398
18057|Edinburgh|3.5|-3.1906029|55.9506394
18058|Edinburgh|4.0|-3.1860096|55.954221
18059|Edinburgh|2.5|-3.2029056|55.9521411
18060|Edinburgh|3.5|-3.185944|55.9573195
18061|Edinburgh|4.0|-3.200692|55.9540946
18062|Edinburgh|5.0|-3.1753155|55.9807321
18063|Edinburgh|3.0|-3.1795737|55.9395098
18064|Edinburgh|4.0|-3.21516032111|55.9473144102
18065|Edinburgh|4.0|-3.1737112|55.9799387
18066|Edinburgh|3.5|-3.1971496|55.9474242
18067|Edinburgh|4.5|-3.1731974|55.971236
18068|Edinburgh|4.0|-3.2080173|55.9434785
18069|Edinburgh|3.5|-3.1969975|55.9475172
18070|Edinburgh|2.5|-3.1887087|55.9497989
18071|Edinburgh|3.0|-3.2097842|55.9501354
18072|Edinburgh|2.5|-3.1892475|55.9490929
18073|Edinburgh|3.0|-3.2170672|55.9467248
18074|Edinburgh|3.5|-3.1679743|55.9691048
18075|Edinburgh|4.0|-3.1809134|55.9411288
18076|Edinburgh|4.5|-3.2127593|55.9592255
18077|Edinburgh|3.5|-3.1795764|55.9396523
18078|Edinburgh|3.5|-3.187741|55.9496628
18079|Edinburgh|3.5|-3.18696|55.9456
18080|Edinburgh|4.5|-3.1733356|55.9770528
18081|Edinburgh|4.0|-3.1917091|55.947178
18082|Edinburgh|4.0|-3.1979184|55.962021
18083|Edinburgh|3.0|-3.1916428|55.9473086
18084|Edinburgh|2.5|-3.1812393|55.960669
18085|Edinburgh|3.5|-3.1964728|55.947118
18086|Edinburgh|3.0|-3.2067574|55.9480472
18087|Edinburgh|4.0|-3.2052335|55.9466552
18088|Edinburgh|4.0|-3.2081841|55.9584204
18089|Edinburgh|4.5|-3.2001841|55.9542433
18090|Edinburgh|3.0|-3.2087583|55.9500322
18091|Edinburgh|4.0|-3.1894418|55.95311
18092|Edinburgh|4.0|-3.1858404|55.9506296
18093|Edinburgh|3.5|-3.1873601|55.9491488
18094|Edinburgh|5.0|-3.1899737|55.9584194
18095|Edinburgh|4.5|-3.1729879|55.9732578
18096|Edinburgh|3.5|-3.2122523|55.9591744
18097|Edinburgh|3.5|-3.1867173|55.9489819
18098|Edinburgh|4.0|-3.2118771|55.9496502
18099|Edinburgh|4.0|-3.1886657|55.9505349
18100|Edinburgh|3.0|-3.1849842|55.9577627
18101|Edinburgh|4.0|-3.2154729|55.9463749
18102|Edinburgh|3.0|-3.1971463074|55.954173914
18103|Edinburgh|4.0|-3.13673|55.9469
18104|Edinburgh|4.0|-3.19448958416|55.9480746012
18105|Edinburgh|3.5|-3.1823036|55.9597985
18106|Edinburgh|3.5|-3.2060458|55.957331
18107|Edinburgh|3.5|-3.18082|55.9405446
18108|Edinburgh|4.0|-3.21642854544|55.9466268857
18109|Edinburgh|3.0|-3.1858038|55.9470531
18110|Edinburgh|4.5|-3.2010535|55.9601865
18111|Edinburgh|2.5|-3.2052335|55.9466552
18112|Edinburgh|2.5|-3.200692|55.9540946
18113|Edinburgh|3.0|-3.1762586|55.9638639
18114|Edinburgh|3.5|-3.1958084|55.9572511
18115|Edinburgh|4.0|-3.1767644|55.9508154
18116|Edinburgh|3.0|-3.2056686|55.9445634
18117|Edinburgh|3.5|-3.1858105|55.9512243
18118|Edinburgh|3.0|-3.1858105|55.9512243
18119|Edinburgh|4.0|-3.1990746|55.9525469
18120|Edinburgh|4.0|-3.1750885|55.9664517
18121|Edinburgh|3.5|-3.19664973972|55.9537458786
18122|Edinburgh|4.5|-3.2048338|55.9458892
18123|Edinburgh|3.0|-3.1800827|55.9396812
18124|Edinburgh|4.5|-3.190423|55.9506482
18125|Edinburgh|4.0|-3.1854336|55.9469102
18126|Edinburgh|4.0|-3.18629146249|55.9465602474
18127|Edinburgh|3.5|-3.1878483|55.9492419
18128|Edinburgh|4.5|-3.1751706|55.9669033
18129|Edinburgh|4.0|-3.2041381|55.9510868
18130|Edinburgh|5.0|-3.1811862|55.938891
18131|Edinburgh|3.5|-3.24276|55.945642
18132|Edinburgh|3.5|-3.1996076|55.9521484
18133|Edinburgh|4.5|-3.2004206|55.944672
18134|Edinburgh|3.5|-3.1937247|55.9486114
18135|Edinburgh|4.0|-3.1955508|55.9478548
18136|Edinburgh|4.0|-3.2035843|55.9530478
18137|Edinburgh|3.5|-3.2125303|55.9459816
18138|Edinburgh|2.5|-3.1945055|55.9487033
18139|Edinburgh|3.5|-3.2022726|55.9529021
18140|Edinburgh|4.0|-3.1979838|55.9542157
18141|Edinburgh|4.5|-3.1767583|55.9734196
18142|Edinburgh|3.5|-3.1969779|55.9537067
18143|Edinburgh|3.5|-3.2076452|55.9500298
18144|Edinburgh|3.5|-3.1858878|55.9476247
18145|Edinburgh|4.0|-3.2082897|55.9522897
18146|Edinburgh|3.5|-3.1895404|55.9506769
18147|Edinburgh|4.5|-3.20341505169|55.9411323459
18148|Edinburgh|4.0|-3.2077851|55.9499189
18149|Edinburgh|2.5|-3.1946989|55.9477934
18150|Edinburgh|3.5|-3.190811|55.9457711
18151|Edinburgh|4.0|-3.1866642|55.9530077
18152|Edinburgh|3.5|-3.1994861|55.9539587
18153|Edinburgh|4.0|-3.189944|55.9519615
18154|Edinburgh|3.5|-3.2081239|55.9504888
18155|Edinburgh|3.5|-3.170869|55.9763151
18156|Edinburgh|4.0|-3.1864254|55.9505172
18157|Edinburgh|3.5|-3.1933622|55.9571054
18158|Edinburgh|4.5|-3.2502605|55.9447847
18159|Edinburgh|3.5|-3.16782559396|55.9735109406
18160|Edinburgh|3.5|-3.1897546|55.9585748
18161|Edinburgh|3.5|-3.1985942|55.9568526
18162|Edinburgh|4.5|-3.18663597107|55.9486711709
18163|Edinburgh|3.5|-3.2029197|55.9422659
18164|Edinburgh|4.0|-3.209549|55.9587253
18165|Edinburgh|4.0|-3.185944|55.9573195
18166|Edinburgh|4.0|-3.2103819|55.9586934
18167|Edinburgh|4.5|-3.222016|55.9460343
18168|Edinburgh|4.5|-3.2026603|55.9514606
18169|Edinburgh|4.5|-3.1889745|55.9740343
18170|Edinburgh|3.5|-3.1930781|55.9527743
18171|Edinburgh|3.5|-3.1869112|55.9503622
18172|Edinburgh|3.5|-3.2057549|55.9522345
18173|Edinburgh|4.5|-3.20712169806|55.9496219828
18174|Edinburgh|4.0|-3.168529|55.9760924
18175|Edinburgh|3.5|-3.2160112|55.9513381
18176|Edinburgh|3.0|-3.1951335|55.9488652
18177|Edinburgh|4.0|-3.2096792333|55.9457988288
18178|Edinburgh|4.0|-3.1829209|55.9432773
18179|Edinburgh|3.5|-3.2058405|55.9510271
18180|Edinburgh|3.0|-3.192173|55.9536989
18181|Edinburgh|3.5|-3.1904181|55.9467678
18182|Edinburgh|4.0|-3.19282161471|55.9567609085
18183|Edinburgh|3.5|-3.1727333|55.9770251
18184|Edinburgh|3.0|-3.1885822|55.9571682
18185|Edinburgh|3.0|-3.1933102|55.9572663
18186|Edinburgh|3.0|-3.1995964|55.9529793
18187|Edinburgh|3.5|-3.20454794821|55.9530395753
18188|Edinburgh|3.0|-3.1907862|55.9497701
18189|Edinburgh|3.5|-3.2049744|55.9515503
18190|Edinburgh|4.0|-3.1845121|55.9427224
18191|Edinburgh|4.0|-3.18713707991|55.9544861402
18192|Edinburgh|4.0|-3.1721734|55.9749369
18193|Edinburgh|4.0|-3.1918487|55.9498405
18194|Edinburgh|4.0|-3.1879499|55.957043
18195|Edinburgh|4.0|-3.1887964|55.9499898
18196|Edinburgh|4.0|-3.18775177002|55.9518910329
18197|Edinburgh|4.5|-3.1863868|55.9503318
18198|Edinburgh|4.5|-3.1168459|55.9454758
18199|Edinburgh|4.0|-3.1807472|55.9512952
18200|Edinburgh|3.0|-3.1940848|55.9477305
18201|Edinburgh|4.0|-3.1981771|55.9468229
18202|Edinburgh|3.0|-3.1941658|55.9486409
18203|Edinburgh|5.0|-3.1864039|55.9506248
18204|Edinburgh|3.5|-3.1859412|55.944659
18205|Edinburgh|3.0|-3.216079|55.9465413
18206|Edinburgh|4.0|-3.177079|55.952228
18207|Edinburgh|4.5|-3.211985|55.949436
18208|Edinburgh|4.0|-3.1878658|55.9507604
18209|Edinburgh|3.0|-3.1915498|55.9517372
18210|Edinburgh|3.0|-3.2085927|55.9506568
18211|Edinburgh|4.5|-3.1970182|55.9541551
18212|Edinburgh|4.5|-3.16897586505|55.9774342822
18213|Edinburgh|4.0|-3.2031302|55.9458986
18214|Edinburgh|4.0|-3.16958055304|55.9761758442
18215|Edinburgh|3.5|-3.2012822|55.9424288
18216|Edinburgh|3.0|-3.182776|55.950878
18217|Edinburgh|4.0|-3.18887829781|55.9506475732
18218|Edinburgh|2.5|-3.1879614|55.9504804
18219|Edinburgh|3.0|-3.1982705|55.9524379
18220|Edinburgh|4.0|-3.2057661733|55.952820425
18221|Edinburgh|3.5|-3.2042434|55.9524993
18222|Edinburgh|3.5|-3.1884537|55.9501415
18223|Edinburgh|4.0|-3.1988092|55.9567764
18224|Edinburgh|2.0|-3.1873095|55.9498695
18225|Edinburgh|3.5|-3.1861882|55.9469748
18226|Edinburgh|4.0|-3.1878335|55.9506796
18227|Edinburgh|4.5|-3.205986|55.9461357
18228|Edinburgh|4.0|-3.2016876574|55.9432825669
18229|Edinburgh|3.0|-3.19604705335|55.95351307
18230|Edinburgh|3.5|-3.202815|55.937616
18231|Edinburgh|4.5|-3.1819207|55.9548226
18232|Edinburgh|4.0|-3.1941658|55.9486409
18233|Edinburgh|4.0|-3.1975166|55.9544572
18234|Edinburgh|4.0|-3.2026707|55.9559263
18235|Edinburgh|4.5|-3.1689022|55.9775198
18236|Edinburgh|1.5|-3.204346|55.943688
18237|Edinburgh|3.5|-3.1846081|55.9511335
18238|Edinburgh|4.0|-3.2119638|55.9463016
18239|Edinburgh|4.0|-3.1885822|55.9571682
18240|Edinburgh|5.0|-3.1718598|55.977285
18241|Edinburgh|3.5|-3.1958385|55.9552072
18242|Edinburgh|3.0|-3.1835894|55.9452477
18243|Edinburgh|4.0|-3.2049926|55.9478954
18244|Edinburgh|3.5|-3.2042434|55.9524993
18245|Edinburgh|3.5|-3.1904003|55.9591556
18246|Edinburgh|3.5|-3.2350938|55.9455418
18247|Edinburgh|4.5|-3.196267|55.9508965
18248|Edinburgh|4.5|-3.2251197|55.951287
18249|Edinburgh|3.5|-3.1756504|55.9659747
18250|Edinburgh|3.5|-3.1918746|55.9534193
18251|Edinburgh|4.0|-3.2031324|55.9522221
18252|Edinburgh|4.0|-3.1878925|55.9493145
18253|Edinburgh|3.5|-3.1997017|55.9627801
18254|Edinburgh|4.5|-3.1943423|55.9479737
18255|Edinburgh|3.0|-3.2043411|55.9514352
18256|Edinburgh|3.0|-3.19080093879|55.947242716
18257|Edinburgh|3.5|-3.1836969|55.9498985
18258|Edinburgh|3.5|-3.20962228904|55.9513359356
18259|Edinburgh|3.5|-3.2094376|55.9582959
18260|Edinburgh|3.0|-3.1679926|55.9757499
18261|Edinburgh|3.0|-3.1960213|55.9474667
18262|Edinburgh|4.0|-3.1887087|55.9497989
18263|Edinburgh|3.0|-3.1887087|55.9497989
18264|Edinburgh|4.5|-3.2080321|55.9578507
18265|Edinburgh|3.5|-3.18500518799|55.9557352934
18266|Edinburgh|3.5|-3.2002045|55.9631837
18267|Edinburgh|3.0|-3.18793|55.9496372
